Year,Month,Day,MIROC-ESM
1993,9,2,46.39
1993,9,3,43.27
1993,9,4,40.54
1993,9,5,38.62
1993,9,6,36.38
1993,9,7,32.99
1993,9,8,30.04
1993,9,9,29.70
1993,9,10,28.40
1993,9,11,26.76
1993,9,12,31.03
1993,9,13,35.28
1993,9,14,37.17
1993,9,15,35.59
1993,9,16,34.20
1993,9,17,33.07
1993,9,18,32.03
1993,9,19,30.97
1993,9,20,29.81
1993,9,21,28.58
1993,9,22,27.33
1993,9,23,26.01
1993,9,24,24.57
1993,9,25,27.50
1993,9,26,26.73
1993,9,27,26.77
1993,9,28,42.57
1993,9,29,41.27
1993,9,30,40.33
1993,10,1,39.34
1993,10,2,38.98
1993,10,3,37.53
1993,10,4,36.26
1993,10,5,35.05
1993,10,6,33.73
1993,10,7,32.91
1993,10,8,32.27
1993,10,9,53.39
1993,10,10,52.20
1993,10,11,55.74
1993,10,12,76.78
1993,10,13,77.19
1993,10,14,75.56
1993,10,15,73.88
1993,10,16,72.09
1993,10,17,70.00
1993,10,18,68.52
1993,10,19,67.45
1993,10,20,66.43
1993,10,21,67.69
1993,10,22,83.66
1993,10,23,82.06
1993,10,24,80.75
1993,10,25,79.38
1993,10,26,78.13
1993,10,27,80.36
1993,10,28,79.16
1993,10,29,78.07
1993,10,30,77.85
1993,10,31,77.06
1993,11,1,77.23
1993,11,2,77.67
1993,11,3,78.41
1993,11,4,87.44
1993,11,5,87.89
1993,11,6,87.06
1993,11,7,86.33
1993,11,8,92.67
1993,11,9,95.20
1993,11,10,95.20
1993,11,11,94.48
1993,11,12,93.26
1993,11,13,92.21
1993,11,14,94.97
1993,11,15,95.20
1993,11,16,94.77
1993,11,17,94.38
1993,11,18,93.60
1993,11,19,92.98
1993,11,20,92.31
1993,11,21,92.13
1993,11,22,91.40
1993,11,23,91.46
1993,11,24,90.74
1993,11,25,90.34
1993,11,26,95.20
1993,11,27,95.20
1993,11,28,94.81
1993,11,29,94.21
1993,11,30,93.73
1993,12,1,93.05
1993,12,2,92.18
1993,12,3,91.35
1993,12,4,90.68
1993,12,5,90.09
1993,12,6,89.49
1993,12,7,88.79
1993,12,8,87.79
1993,12,9,88.67
1993,12,10,95.20
1993,12,11,95.20
1993,12,12,94.50
1993,12,13,95.20
1993,12,14,94.71
1993,12,15,95.20
1993,12,16,94.22
1993,12,17,93.66
1993,12,18,93.20
1993,12,19,92.80
1993,12,20,92.29
1993,12,21,91.78
1993,12,22,91.23
1993,12,23,90.78
1993,12,24,90.35
1993,12,25,89.84
1993,12,26,92.13
1993,12,27,91.43
1993,12,28,90.82
1993,12,29,90.26
1993,12,30,90.45
1993,12,31,89.87
1994,1,1,89.47
1994,1,2,88.97
1994,1,3,88.57
1994,1,4,88.13
1994,1,5,87.75
1994,1,6,87.42
1994,1,7,86.93
1994,1,8,86.49
1994,1,9,86.01
1994,1,10,93.78
1994,1,11,95.20
1994,1,12,95.20
1994,1,13,94.70
1994,1,14,94.39
1994,1,15,94.07
1994,1,16,93.70
1994,1,17,93.37
1994,1,18,93.00
1994,1,19,95.20
1994,1,20,94.30
1994,1,21,94.07
1994,1,22,93.70
1994,1,23,93.19
1994,1,24,92.76
1994,1,25,92.35
1994,1,26,91.98
1994,1,27,91.61
1994,1,28,91.03
1994,1,29,90.46
1994,1,30,89.88
1994,1,31,89.37
1994,2,1,88.97
1994,2,2,88.73
1994,2,3,88.48
1994,2,4,88.19
1994,2,5,87.94
1994,2,6,87.59
1994,2,7,87.32
1994,2,8,87.18
1994,2,9,86.90
1994,2,10,86.64
1994,2,11,86.36
1994,2,12,85.89
1994,2,13,95.20
1994,2,14,95.20
1994,2,15,95.20
1994,2,16,94.24
1994,2,17,93.34
1994,2,18,92.86
1994,2,19,95.20
1994,2,20,94.49
1994,2,21,93.79
1994,2,22,93.01
1994,2,23,92.38
1994,2,24,93.44
1994,2,25,92.80
1994,2,26,92.15
1994,2,27,95.20
1994,2,28,95.20
1994,3,1,94.56
1994,3,2,93.83
1994,3,3,93.10
1994,3,4,92.33
1994,3,5,93.80
1994,3,6,92.91
1994,3,7,92.31
1994,3,8,91.71
1994,3,9,91.11
1994,3,10,89.97
1994,3,11,90.66
1994,3,12,90.00
1994,3,13,89.51
1994,3,14,89.16
1994,3,15,88.60
1994,3,16,95.20
1994,3,17,93.85
1994,3,18,93.19
1994,3,19,92.86
1994,3,20,92.01
1994,3,21,91.72
1994,3,22,92.64
1994,3,23,91.24
1994,3,24,90.17
1994,3,25,94.97
1994,3,26,95.20
1994,3,27,95.20
1994,3,28,94.66
1994,3,29,93.75
1994,3,30,92.62
1994,3,31,91.03
1994,4,1,89.71
1994,4,2,88.74
1994,4,3,88.53
1994,4,4,87.97
1994,4,5,88.53
1994,4,6,88.92
1994,4,7,88.03
1994,4,8,90.56
1994,4,9,91.25
1994,4,10,89.99
1994,4,11,88.69
1994,4,12,87.52
1994,4,13,86.33
1994,4,14,84.94
1994,4,15,83.62
1994,4,16,83.12
1994,4,17,82.02
1994,4,18,81.15
1994,4,19,80.20
1994,4,20,79.24
1994,4,21,78.00
1994,4,22,76.11
1994,4,23,82.21
1994,4,24,80.00
1994,4,25,77.53
1994,4,26,74.81
1994,4,27,72.82
1994,4,28,71.04
1994,4,29,76.09
1994,4,30,76.11
1994,5,1,74.99
1994,5,2,75.17
1994,5,3,73.59
1994,5,4,75.42
1994,5,5,73.42
1994,5,6,71.98
1994,5,7,70.33
1994,5,8,68.91
1994,5,9,67.55
1994,5,10,71.41
1994,5,11,78.13
1994,5,12,75.92
1994,5,13,74.16
1994,5,14,72.16
1994,5,15,70.40
1994,5,16,69.07
1994,5,17,66.08
1994,5,18,63.01
1994,5,19,59.85
1994,5,20,65.71
1994,5,21,62.30
1994,5,22,59.56
1994,5,23,64.22
1994,5,24,75.40
1994,5,25,73.14
1994,5,26,87.04
1994,5,27,95.20
1994,5,28,95.20
1994,5,29,92.28
1994,5,30,90.58
1994,5,31,87.79
1994,6,1,88.61
1994,6,2,88.93
1994,6,3,87.94
1994,6,4,89.83
1994,6,5,90.03
1994,6,6,90.85
1994,6,7,95.20
1994,6,8,95.20
1994,6,9,95.20
1994,6,10,93.21
1994,6,11,90.76
1994,6,12,87.60
1994,6,13,83.32
1994,6,14,80.00
1994,6,15,77.09
1994,6,16,75.48
1994,6,17,78.69
1994,6,18,76.02
1994,6,19,74.95
1994,6,20,75.38
1994,6,21,75.83
1994,6,22,74.41
1994,6,23,70.27
1994,6,24,66.04
1994,6,25,61.96
1994,6,26,57.64
1994,6,27,53.70
1994,6,28,50.49
1994,6,29,51.30
1994,6,30,58.35
1994,7,1,55.01
1994,7,2,51.82
1994,7,3,51.80
1994,7,4,52.12
1994,7,5,48.10
1994,7,6,44.48
1994,7,7,41.98
1994,7,8,38.26
1994,7,9,35.67
1994,7,10,43.42
1994,7,11,39.40
1994,7,12,48.48
1994,7,13,74.55
1994,7,14,75.67
1994,7,15,87.74
1994,7,16,84.69
1994,7,17,80.50
1994,7,18,78.46
1994,7,19,74.12
1994,7,20,70.23
1994,7,21,65.68
1994,7,22,62.23
1994,7,23,58.00
1994,7,24,55.52
1994,7,25,52.00
1994,7,26,56.69
1994,7,27,59.19
1994,7,28,75.72
1994,7,29,71.88
1994,7,30,68.59
1994,7,31,70.20
1994,8,1,67.15
1994,8,2,63.56
1994,8,3,61.10
1994,8,4,62.75
1994,8,5,59.83
1994,8,6,56.63
1994,8,7,54.78
1994,8,8,54.88
1994,8,9,51.98
1994,8,10,49.32
1994,8,11,46.82
1994,8,12,43.97
1994,8,13,41.13
1994,8,14,38.82
1994,8,15,41.90
1994,8,16,48.22
1994,8,17,47.68
1994,8,18,45.09
1994,8,19,45.34
1994,8,20,42.84
1994,8,21,40.16
1994,8,22,37.48
1994,8,23,35.30
1994,8,24,33.14
1994,8,25,30.92
1994,8,26,28.41
1994,8,27,26.84
1994,8,28,25.01
1994,8,29,23.47
1994,8,30,21.93
1994,8,31,20.33
1994,9,1,19.35
1994,9,2,17.93
1994,9,3,16.53
1994,9,4,15.51
1994,9,5,13.94
1994,9,6,12.77
1994,9,7,11.55
1994,9,8,11.83
1994,9,9,13.48
1994,9,10,12.95
1994,9,11,11.40
1994,9,12,9.63
1994,9,13,15.52
1994,9,14,14.09
1994,9,15,12.91
1994,9,16,12.03
1994,9,17,11.15
1994,9,18,11.35
1994,9,19,20.69
1994,9,20,21.00
1994,9,21,20.06
1994,9,22,18.93
1994,9,23,17.90
1994,9,24,17.40
1994,9,25,16.64
1994,9,26,16.60
1994,9,27,22.71
1994,9,28,29.71
1994,9,29,27.90
1994,9,30,26.78
1994,10,1,25.44
1994,10,2,23.98
1994,10,3,22.97
1994,10,4,21.90
1994,10,5,36.39
1994,10,6,54.09
1994,10,7,58.64
1994,10,8,57.83
1994,10,9,56.84
1994,10,10,57.34
1994,10,11,62.37
1994,10,12,60.69
1994,10,13,58.41
1994,10,14,56.81
1994,10,15,55.51
1994,10,16,53.98
1994,10,17,52.12
1994,10,18,50.26
1994,10,19,48.35
1994,10,20,62.90
1994,10,21,61.69
1994,10,22,61.05
1994,10,23,64.94
1994,10,24,64.15
1994,10,25,63.19
1994,10,26,62.25
1994,10,27,60.94
1994,10,28,67.66
1994,10,29,73.87
1994,10,30,75.34
1994,10,31,73.89
1994,11,1,72.69
1994,11,2,71.74
1994,11,3,73.43
1994,11,4,72.23
1994,11,5,71.45
1994,11,6,70.69
1994,11,7,75.22
1994,11,8,84.86
1994,11,9,84.00
1994,11,10,83.18
1994,11,11,82.39
1994,11,12,81.16
1994,11,13,80.91
1994,11,14,79.73
1994,11,15,79.33
1994,11,16,78.22
1994,11,17,77.36
1994,11,18,76.55
1994,11,19,75.37
1994,11,20,74.41
1994,11,21,73.72
1994,11,22,82.74
1994,11,23,81.50
1994,11,24,83.63
1994,11,25,88.79
1994,11,26,88.15
1994,11,27,87.53
1994,11,28,86.90
1994,11,29,86.74
1994,11,30,86.65
1994,12,1,85.76
1994,12,2,84.83
1994,12,3,86.84
1994,12,4,90.89
1994,12,5,90.33
1994,12,6,89.81
1994,12,7,89.39
1994,12,8,88.99
1994,12,9,88.58
1994,12,10,95.20
1994,12,11,95.11
1994,12,12,95.20
1994,12,13,95.20
1994,12,14,94.65
1994,12,15,93.94
1994,12,16,94.78
1994,12,17,94.34
1994,12,18,93.96
1994,12,19,93.53
1994,12,20,93.16
1994,12,21,92.54
1994,12,22,92.09
1994,12,23,91.61
1994,12,24,91.84
1994,12,25,95.20
1994,12,26,95.20
1994,12,27,94.67
1994,12,28,94.16
1994,12,29,93.62
1994,12,30,93.16
1994,12,31,92.61
1995,1,1,92.22
1995,1,2,93.38
1995,1,3,95.20
1995,1,4,95.20
1995,1,5,94.85
1995,1,6,94.56
1995,1,7,94.22
1995,1,8,93.79
1995,1,9,95.20
1995,1,10,95.20
1995,1,11,94.84
1995,1,12,94.51
1995,1,13,94.20
1995,1,14,93.69
1995,1,15,94.60
1995,1,16,94.04
1995,1,17,93.56
1995,1,18,93.14
1995,1,19,92.57
1995,1,20,92.17
1995,1,21,91.92
1995,1,22,91.57
1995,1,23,91.15
1995,1,24,90.75
1995,1,25,90.33
1995,1,26,89.88
1995,1,27,89.56
1995,1,28,89.30
1995,1,29,88.98
1995,1,30,88.45
1995,1,31,93.92
1995,2,1,95.20
1995,2,2,95.20
1995,2,3,94.65
1995,2,4,94.23
1995,2,5,93.73
1995,2,6,93.41
1995,2,7,93.18
1995,2,8,92.95
1995,2,9,92.50
1995,2,10,91.91
1995,2,11,91.38
1995,2,12,90.72
1995,2,13,95.20
1995,2,14,95.20
1995,2,15,94.16
1995,2,16,93.63
1995,2,17,93.16
1995,2,18,92.58
1995,2,19,95.20
1995,2,20,93.86
1995,2,21,92.25
1995,2,22,90.96
1995,2,23,89.66
1995,2,24,88.07
1995,2,25,87.03
1995,2,26,85.69
1995,2,27,83.93
1995,2,28,81.93
1995,3,1,86.56
1995,3,2,87.07
1995,3,3,86.16
1995,3,4,85.30
1995,3,5,94.07
1995,3,6,95.20
1995,3,7,95.20
1995,3,8,94.52
1995,3,9,93.72
1995,3,10,92.57
1995,3,11,91.95
1995,3,12,90.94
1995,3,13,90.23
1995,3,14,89.42
1995,3,15,90.11
1995,3,16,90.64
1995,3,17,90.28
1995,3,18,89.32
1995,3,19,95.20
1995,3,20,95.20
1995,3,21,95.20
1995,3,22,95.20
1995,3,23,94.22
1995,3,24,93.29
1995,3,25,92.38
1995,3,26,91.17
1995,3,27,89.93
1995,3,28,88.61
1995,3,29,95.20
1995,3,30,95.20
1995,3,31,95.20
1995,4,1,94.04
1995,4,2,92.77
1995,4,3,95.20
1995,4,4,94.13
1995,4,5,93.20
1995,4,6,92.31
1995,4,7,91.96
1995,4,8,95.05
1995,4,9,95.20
1995,4,10,94.26
1995,4,11,93.65
1995,4,12,92.04
1995,4,13,90.57
1995,4,14,95.20
1995,4,15,95.20
1995,4,16,92.91
1995,4,17,91.03
1995,4,18,89.97
1995,4,19,89.59
1995,4,20,87.99
1995,4,21,86.23
1995,4,22,84.01
1995,4,23,82.36
1995,4,24,80.03
1995,4,25,77.93
1995,4,26,76.05
1995,4,27,76.11
1995,4,28,74.10
1995,4,29,72.36
1995,4,30,70.45
1995,5,1,68.65
1995,5,2,66.40
1995,5,3,65.63
1995,5,4,63.82
1995,5,5,61.82
1995,5,6,59.30
1995,5,7,61.12
1995,5,8,66.93
1995,5,9,76.10
1995,5,10,95.20
1995,5,11,95.20
1995,5,12,92.91
1995,5,13,90.55
1995,5,14,90.23
1995,5,15,88.82
1995,5,16,89.41
1995,5,17,88.00
1995,5,18,86.20
1995,5,19,83.85
1995,5,20,81.53
1995,5,21,82.73
1995,5,22,84.45
1995,5,23,87.79
1995,5,24,85.41
1995,5,25,82.31
1995,5,26,80.37
1995,5,27,80.86
1995,5,28,91.49
1995,5,29,89.32
1995,5,30,87.48
1995,5,31,85.07
1995,6,1,93.38
1995,6,2,95.20
1995,6,3,91.89
1995,6,4,88.15
1995,6,5,84.41
1995,6,6,80.84
1995,6,7,91.26
1995,6,8,90.65
1995,6,9,86.69
1995,6,10,87.88
1995,6,11,85.32
1995,6,12,83.90
1995,6,13,81.13
1995,6,14,77.76
1995,6,15,75.66
1995,6,16,74.05
1995,6,17,74.63
1995,6,18,76.60
1995,6,19,76.16
1995,6,20,73.35
1995,6,21,70.62
1995,6,22,67.18
1995,6,23,73.37
1995,6,24,74.44
1995,6,25,75.07
1995,6,26,74.67
1995,6,27,85.34
1995,6,28,84.97
1995,6,29,81.80
1995,6,30,78.00
1995,7,1,86.25
1995,7,2,86.09
1995,7,3,86.18
1995,7,4,82.38
1995,7,5,79.12
1995,7,6,80.52
1995,7,7,78.16
1995,7,8,74.92
1995,7,9,71.67
1995,7,10,68.07
1995,7,11,64.44
1995,7,12,60.83
1995,7,13,56.56
1995,7,14,58.20
1995,7,15,54.85
1995,7,16,70.40
1995,7,17,68.42
1995,7,18,65.12
1995,7,19,61.95
1995,7,20,58.77
1995,7,21,74.86
1995,7,22,88.72
1995,7,23,95.20
1995,7,24,95.20
1995,7,25,91.01
1995,7,26,95.20
1995,7,27,90.47
1995,7,28,86.17
1995,7,29,81.92
1995,7,30,77.93
1995,7,31,74.15
1995,8,1,70.40
1995,8,2,67.24
1995,8,3,65.90
1995,8,4,64.46
1995,8,5,61.77
1995,8,6,58.76
1995,8,7,55.84
1995,8,8,52.60
1995,8,9,48.75
1995,8,10,49.28
1995,8,11,53.95
1995,8,12,52.33
1995,8,13,48.89
1995,8,14,45.13
1995,8,15,41.70
1995,8,16,41.07
1995,8,17,38.67
1995,8,18,48.08
1995,8,19,45.18
1995,8,20,42.03
1995,8,21,38.68
1995,8,22,35.71
1995,8,23,33.53
1995,8,24,30.83
1995,8,25,28.66
1995,8,26,27.05
1995,8,27,25.36
1995,8,28,24.46
1995,8,29,31.39
1995,8,30,29.56
1995,8,31,38.86
1995,9,1,37.39
1995,9,2,59.25
1995,9,3,66.87
1995,9,4,66.48
1995,9,5,66.78
1995,9,6,67.47
1995,9,7,67.87
1995,9,8,73.62
1995,9,9,71.84
1995,9,10,70.24
1995,9,11,68.45
1995,9,12,66.18
1995,9,13,64.37
1995,9,14,62.49
1995,9,15,63.89
1995,9,16,61.55
1995,9,17,63.49
1995,9,18,95.20
1995,9,19,92.75
1995,9,20,90.51
1995,9,21,95.20
1995,9,22,93.29
1995,9,23,91.18
1995,9,24,89.39
1995,9,25,88.29
1995,9,26,89.52
1995,9,27,86.93
1995,9,28,87.56
1995,9,29,86.17
1995,9,30,85.13
1995,10,1,84.46
1995,10,2,84.10
1995,10,3,81.35
1995,10,4,79.73
1995,10,5,78.62
1995,10,6,77.53
1995,10,7,89.63
1995,10,8,93.12
1995,10,9,91.55
1995,10,10,89.00
1995,10,11,87.45
1995,10,12,87.26
1995,10,13,90.26
1995,10,14,89.05
1995,10,15,88.74
1995,10,16,87.92
1995,10,17,87.60
1995,10,18,86.48
1995,10,19,85.82
1995,10,20,95.20
1995,10,21,94.56
1995,10,22,93.97
1995,10,23,93.42
1995,10,24,95.20
1995,10,25,95.20
1995,10,26,95.20
1995,10,27,95.01
1995,10,28,95.20
1995,10,29,93.81
1995,10,30,92.28
1995,10,31,90.75
1995,11,1,89.36
1995,11,2,88.11
1995,11,3,86.87
1995,11,4,85.49
1995,11,5,83.98
1995,11,6,82.37
1995,11,7,80.77
1995,11,8,80.53
1995,11,9,79.76
1995,11,10,78.95
1995,11,11,78.32
1995,11,12,81.33
1995,11,13,80.52
1995,11,14,80.24
1995,11,15,79.15
1995,11,16,80.72
1995,11,17,90.11
1995,11,18,95.20
1995,11,19,95.20
1995,11,20,94.45
1995,11,21,93.67
1995,11,22,93.48
1995,11,23,95.20
1995,11,24,94.65
1995,11,25,94.18
1995,11,26,93.58
1995,11,27,94.07
1995,11,28,93.35
1995,11,29,92.59
1995,11,30,91.88
1995,12,1,91.22
1995,12,2,90.56
1995,12,3,89.78
1995,12,4,88.71
1995,12,5,87.20
1995,12,6,87.13
1995,12,7,86.17
1995,12,8,85.45
1995,12,9,84.88
1995,12,10,84.24
1995,12,11,83.54
1995,12,12,82.87
1995,12,13,82.34
1995,12,14,81.83
1995,12,15,81.28
1995,12,16,94.68
1995,12,17,95.20
1995,12,18,94.77
1995,12,19,94.21
1995,12,20,95.20
1995,12,21,95.20
1995,12,22,95.20
1995,12,23,94.65
1995,12,24,94.28
1995,12,25,93.84
1995,12,26,93.38
1995,12,27,92.84
1995,12,28,92.39
1995,12,29,91.92
1995,12,30,91.47
1995,12,31,91.06
1996,1,1,90.65
1996,1,2,90.35
1996,1,3,89.97
1996,1,4,95.20
1996,1,5,94.80
1996,1,6,94.59
1996,1,7,94.27
1996,1,8,93.94
1996,1,9,93.61
1996,1,10,93.37
1996,1,11,93.03
1996,1,12,92.47
1996,1,13,95.20
1996,1,14,94.74
1996,1,15,94.26
1996,1,16,93.81
1996,1,17,93.35
1996,1,18,92.92
1996,1,19,92.50
1996,1,20,92.05
1996,1,21,91.50
1996,1,22,91.00
1996,1,23,95.20
1996,1,24,95.20
1996,1,25,94.80
1996,1,26,94.40
1996,1,27,94.06
1996,1,28,93.70
1996,1,29,93.27
1996,1,30,92.67
1996,1,31,92.09
1996,2,1,91.45
1996,2,2,95.20
1996,2,3,94.54
1996,2,4,93.96
1996,2,5,95.20
1996,2,6,94.50
1996,2,7,95.20
1996,2,8,95.20
1996,2,9,94.73
1996,2,10,94.33
1996,2,11,93.79
1996,2,12,93.16
1996,2,13,92.55
1996,2,14,95.20
1996,2,15,95.20
1996,2,16,94.54
1996,2,17,94.03
1996,2,18,93.38
1996,2,19,95.20
1996,2,20,94.47
1996,2,21,93.99
1996,2,22,93.62
1996,2,23,93.15
1996,2,24,92.52
1996,2,25,91.88
1996,2,26,91.23
1996,2,27,95.20
1996,2,28,95.20
1996,2,29,95.20
1996,3,1,95.20
1996,3,2,94.49
1996,3,3,93.81
1996,3,4,93.17
1996,3,5,92.64
1996,3,6,92.22
1996,3,7,91.64
1996,3,8,95.20
1996,3,9,95.20
1996,3,10,94.54
1996,3,11,93.87
1996,3,12,93.34
1996,3,13,92.78
1996,3,14,92.20
1996,3,15,91.64
1996,3,16,90.91
1996,3,17,95.20
1996,3,18,95.20
1996,3,19,95.20
1996,3,20,95.20
1996,3,21,95.20
1996,3,22,95.20
1996,3,23,95.20
1996,3,24,95.20
1996,3,25,94.29
1996,3,26,92.90
1996,3,27,92.15
1996,3,28,91.16
1996,3,29,90.25
1996,3,30,89.29
1996,3,31,89.10
1996,4,1,87.99
1996,4,2,86.88
1996,4,3,85.92
1996,4,4,84.82
1996,4,5,95.20
1996,4,6,95.20
1996,4,7,94.50
1996,4,8,93.41
1996,4,9,92.10
1996,4,10,90.74
1996,4,11,95.20
1996,4,12,95.20
1996,4,13,95.20
1996,4,14,94.70
1996,4,15,94.08
1996,4,16,92.90
1996,4,17,91.62
1996,4,18,89.70
1996,4,19,88.26
1996,4,20,86.75
1996,4,21,85.04
1996,4,22,88.32
1996,4,23,86.55
1996,4,24,95.20
1996,4,25,95.20
1996,4,26,95.20
1996,4,27,95.20
1996,4,28,94.97
1996,4,29,93.82
1996,4,30,92.17
1996,5,1,90.64
1996,5,2,89.37
1996,5,3,87.80
1996,5,4,85.50
1996,5,5,83.08
1996,5,6,80.47
1996,5,7,78.42
1996,5,8,75.45
1996,5,9,71.35
1996,5,10,69.51
1996,5,11,73.46
1996,5,12,86.34
1996,5,13,89.32
1996,5,14,89.08
1996,5,15,88.13
1996,5,16,89.42
1996,5,17,94.50
1996,5,18,95.20
1996,5,19,95.20
1996,5,20,95.20
1996,5,21,92.88
1996,5,22,90.65
1996,5,23,90.19
1996,5,24,88.08
1996,5,25,85.42
1996,5,26,86.67
1996,5,27,88.36
1996,5,28,87.52
1996,5,29,84.85
1996,5,30,82.98
1996,5,31,84.18
1996,6,1,84.81
1996,6,2,82.94
1996,6,3,84.22
1996,6,4,86.66
1996,6,5,94.79
1996,6,6,95.20
1996,6,7,91.81
1996,6,8,89.51
1996,6,9,86.75
1996,6,10,84.82
1996,6,11,81.93
1996,6,12,79.13
1996,6,13,75.72
1996,6,14,72.15
1996,6,15,68.81
1996,6,16,65.46
1996,6,17,62.66
1996,6,18,59.45
1996,6,19,57.29
1996,6,20,64.37
1996,6,21,92.55
1996,6,22,95.20
1996,6,23,95.20
1996,6,24,92.01
1996,6,25,89.40
1996,6,26,86.93
1996,6,27,85.30
1996,6,28,83.27
1996,6,29,80.43
1996,6,30,77.56
1996,7,1,74.21
1996,7,2,71.35
1996,7,3,68.14
1996,7,4,64.51
1996,7,5,60.72
1996,7,6,56.95
1996,7,7,54.02
1996,7,8,50.39
1996,7,9,47.20
1996,7,10,44.04
1996,7,11,40.96
1996,7,12,38.13
1996,7,13,35.43
1996,7,14,32.72
1996,7,15,30.23
1996,7,16,28.48
1996,7,17,30.27
1996,7,18,30.35
1996,7,19,27.82
1996,7,20,24.25
1996,7,21,20.96
1996,7,22,18.54
1996,7,23,15.89
1996,7,24,13.88
1996,7,25,11.40
1996,7,26,9.36
1996,7,27,7.55
1996,7,28,6.02
1996,7,29,4.86
1996,7,30,12.54
1996,7,31,11.79
1996,8,1,10.00
1996,8,2,8.12
1996,8,3,6.64
1996,8,4,5.72
1996,8,5,4.87
1996,8,6,4.08
1996,8,7,3.40
1996,8,8,2.79
1996,8,9,3.17
1996,8,10,17.34
1996,8,11,22.18
1996,8,12,19.83
1996,8,13,17.57
1996,8,14,15.65
1996,8,15,13.38
1996,8,16,11.87
1996,8,17,10.38
1996,8,18,10.00
1996,8,19,8.70
1996,8,20,7.53
1996,8,21,6.78
1996,8,22,7.64
1996,8,23,25.35
1996,8,24,31.05
1996,8,25,29.59
1996,8,26,27.36
1996,8,27,25.60
1996,8,28,23.56
1996,8,29,21.39
1996,8,30,23.72
1996,8,31,21.60
1996,9,1,21.32
1996,9,2,19.70
1996,9,3,17.84
1996,9,4,17.58
1996,9,5,16.08
1996,9,6,14.26
1996,9,7,12.78
1996,9,8,11.74
1996,9,9,10.85
1996,9,10,10.06
1996,9,11,9.53
1996,9,12,28.57
1996,9,13,32.71
1996,9,14,31.20
1996,9,15,30.01
1996,9,16,32.08
1996,9,17,30.57
1996,9,18,28.63
1996,9,19,26.94
1996,9,20,25.40
1996,9,21,24.15
1996,9,22,23.01
1996,9,23,21.76
1996,9,24,20.45
1996,9,25,19.06
1996,9,26,19.00
1996,9,27,18.63
1996,9,28,17.58
1996,9,29,16.64
1996,9,30,15.92
1996,10,1,15.18
1996,10,2,19.49
1996,10,3,24.87
1996,10,4,23.95
1996,10,5,22.95
1996,10,6,21.70
1996,10,7,20.52
1996,10,8,19.06
1996,10,9,20.79
1996,10,10,19.47
1996,10,11,17.94
1996,10,12,16.51
1996,10,13,15.78
1996,10,14,15.38
1996,10,15,14.85
1996,10,16,14.01
1996,10,17,13.28
1996,10,18,12.53
1996,10,19,11.85
1996,10,20,11.17
1996,10,21,10.47
1996,10,22,9.86
1996,10,23,9.34
1996,10,24,8.60
1996,10,25,7.65
1996,10,26,7.11
1996,10,27,6.68
1996,10,28,6.25
1996,10,29,5.84
1996,10,30,8.32
1996,10,31,8.17
1996,11,1,7.93
1996,11,2,7.63
1996,11,3,7.24
1996,11,4,7.16
1996,11,5,6.76
1996,11,6,19.17
1996,11,7,22.51
1996,11,8,21.77
1996,11,9,21.17
1996,11,10,25.35
1996,11,11,24.96
1996,11,12,24.40
1996,11,13,23.68
1996,11,14,22.99
1996,11,15,22.22
1996,11,16,21.39
1996,11,17,20.34
1996,11,18,19.23
1996,11,19,18.33
1996,11,20,17.48
1996,11,21,23.35
1996,11,22,37.19
1996,11,23,36.51
1996,11,24,36.08
1996,11,25,35.59
1996,11,26,35.21
1996,11,27,34.84
1996,11,28,39.51
1996,11,29,38.93
1996,11,30,48.47
1996,12,1,47.86
1996,12,2,64.94
1996,12,3,74.86
1996,12,4,85.09
1996,12,5,84.92
1996,12,6,84.03
1996,12,7,84.93
1996,12,8,84.30
1996,12,9,89.92
1996,12,10,95.20
1996,12,11,94.64
1996,12,12,94.15
1996,12,13,93.67
1996,12,14,93.34
1996,12,15,92.91
1996,12,16,92.35
1996,12,17,95.20
1996,12,18,94.61
1996,12,19,94.01
1996,12,20,93.50
1996,12,21,92.93
1996,12,22,92.63
1996,12,23,92.33
1996,12,24,91.92
1996,12,25,91.51
1996,12,26,90.98
1996,12,27,90.55
1996,12,28,90.21
1996,12,29,89.82
1996,12,30,89.33
1996,12,31,88.97
1997,1,1,88.65
1997,1,2,88.18
1997,1,3,87.74
1997,1,4,87.16
1997,1,5,92.39
1997,1,6,95.20
1997,1,7,94.77
1997,1,8,94.32
1997,1,9,95.20
1997,1,10,94.90
1997,1,11,94.58
1997,1,12,94.13
1997,1,13,93.76
1997,1,14,93.37
1997,1,15,92.91
1997,1,16,92.49
1997,1,17,92.19
1997,1,18,91.80
1997,1,19,91.31
1997,1,20,90.72
1997,1,21,90.09
1997,1,22,89.58
1997,1,23,89.25
1997,1,24,89.00
1997,1,25,88.72
1997,1,26,88.38
1997,1,27,88.16
1997,1,28,87.70
1997,1,29,87.10
1997,1,30,93.09
1997,1,31,92.48
1997,2,1,92.12
1997,2,2,91.84
1997,2,3,91.61
1997,2,4,91.34
1997,2,5,91.03
1997,2,6,90.58
1997,2,7,90.08
1997,2,8,89.63
1997,2,9,89.13
1997,2,10,88.69
1997,2,11,88.25
1997,2,12,87.76
1997,2,13,87.13
1997,2,14,95.20
1997,2,15,94.79
1997,2,16,94.38
1997,2,17,93.92
1997,2,18,93.30
1997,2,19,92.59
1997,2,20,95.20
1997,2,21,95.20
1997,2,22,94.71
1997,2,23,94.19
